4,"مدينة تشبه كل مدن العرب بناها الكاتبان ليسقطا آراءهما حول المرأة المدينة التاريخ المستقبل الكتابة الفن..الخ. إن كنت تريد أن تفسد على نفسك قراءتك لهذه الرواية هنا بعض المقاطع التي أعجبتني:. ص . مامن حكمة هنا، وما الحزن إلا قسوة يفرضها المرء على نفسه، ولا يجني إلا الهباء. . ص . علاء... يجب أن تتوقف، أن تترك هذه المرأة، لأن استمرارك معناه أن تدمر كل شيء.. وأي ضرر إذا تدمر كل شيء؟ . ص . وليتقولوا... وما نفع الحياة إذا لم يكن فيها تقولات، إذا لم أذب على صدرك، إذا لم أشعر أن البحر من تحت الدار يحسد نفسه على سماع أصواتنا من غرفتنا الصغيرة المقفلة... . ص . مسكين هذا البحر الطويل العريض... كل مياهه لا تحوي عشر معشار الهوج الذي في دمي... ودمك. ص . الألم أقوى محرك في هذه الحياة، بوسعه أن يدمر الإنسان بقدر مابوسعه أن ينقذه. . ص . رفضت أن أكرر تجربة أبي. رفضت أن أسعى كالثور كل يوم من الصبح حتى العشية، لأنتهي على قمة من الأرصدة المصرفية، أعلن من فوقها: لم يبق لي من الحياة شيء أشتهيه، أو أتمتع به. سأشتهي. سأتمتع. سأتألم. سأفعل كل شيء. وسأكتب، كل شيء . ص . لماذا، لماذا، أرى الكلمات دوما تجعل من نفسها قناعا، بل أقنعة؟ لماذا علي أن أرضى بحوار يقوم بين مقنعين، كأنما السعي نحو الجهر الحقيقي أمر مستحيل، كأنما كل كلام أكتبه هو جزء من مسرحية رديئة التأليف، رديئة الإخراج، رديئة الإيصال؟ وأخذت أشعر فيما بعد أن الكلمات تلعب هذه اللعبة معي لا في الكتابة فقط بل في التخاطب مع الناس أيضا... ما هذا الرعب؟ هل أنا شبح بين أشباح؟. ص . إذا كانت تلك الأشياء التي مرت علي وكونت حياتي الماضية تبدو عند الكتابة بمثل هذه الصعوبة، فكيف إذا أردت أن أقيم عالما من الوهم والخيال؟ كيف أستطيع أن أخترع بشرا وأحداثا، وأن أعطي لهؤلاء البشر أسماء وملامح، وأجعلهم يتكلمون ويفكرون ويحلمون، وأن أجعل الأحداث تعني موقفا وتقدم فكرة؟. ص . هكذا القدر يحوك مؤامرته الصغيرة عليك وأنت لا تدري. فقد صمم القدر على شيء لابد منه: التقائي بهذه الفتاة، وهي لاتدري بالمؤامرة ولا أنا أدري.. ص . طبيعة النفس في عمورية. ص . عمورية الآن تشبه العروس القروية التي تريد تقليد نساء المدن، ولذلك فهي تضع على وجهها كل المساحيق وبكميات كبيرة.. وتضع على جسدها مجموعة من الخرق الملونة المتنافرة، ثم تتباهى باستعراضها كل هذا النشاز من الأشياء والألوان.. أجزم بأن منيف من كتب هذا الفصل. . ص . بدأت أعرف معنى أن يحيى الإنسان: معنى أن يحيى وأن يموت، أن يعرف وأن لا يعرف، أن تكون له إرادة، وأن لا تكون. . في التغيير، والعلاقة بالوطن. . ص . الرجل العملي. ص . ص . ص . نحن السوالمة نعرف كيف نحترق. نظل ندور حول النار حتى نسقط فيها. . ص . صفاء والزواج. ص . هذا ماقرأته.... . ص . هناك فرق، فرق كبير بين الروائي والإنسان العادي. الروائي فنان، رجل حالم، مليء بالرغبات، يريد أن يهدم العالم، ويبني عالما جديدا، عالما خاصا، قد لايعني الآخرين. ولذلك أنا أخاف كثيرا من هؤلاء الفنانين، وأخاف عليهم في الوقت نفسه. . . إنهم يكثروا من الأحلام إلى أن يعيشوا فيها. والعالم الذي يهيدمونه، لكي يبنوه من جديد، قائم في أحلامهم فقط. وحتى أصغر الأشياء وأقلها أهمية إذا كانت قائمة ملموسة أمامهم، لايعرفون كيف يعالجونها، كيف يتصرفون إزاءها. أقول ذلك لكي أؤكد لك حقيقة أساسية: هؤلاء الفنانون، بما فيهم الذين يكتبون الرواية، ينظرون مثلا إلى المرأة، وكأنها جاءت من عالم آخر لاصلة له بالواقع. المرأة التي تكون أمامهم لايرونها. إنهم يرون شيئا غيرها، طيفا يتحرك في حلم. أتصورهم دائما إما فريسة الخيبة، أو فريسة الوهم والجنون. ولذلك قد يكتب الروائي أشياء كثيرة عن الحب، ولكنه لايعرف كيف يتصرف تجاه المرأة التي يحبها فعلا، والتي يتلذذ بحبها. فكيف الحال بالأمور الأساسية الأخرى في حياتنا؟ كيف يتصرف إزاء الظلم، إزاء القهر، إزاء القسوة والقتل؟ . ص . هل تريد أن تعيش أم أن تمثل؟ . ص / . قلت وانا في أول تخبطي، إن المشكلة ببساطة متناهية تتلخص ببضع كلمات: كل رجل بحاجة إلى امرأة. لا يهم أن تكون المرأة هذه زوجة أو عشيقة. كثيرون يفضلون العشيقات خاصة في سن معينة. وكثيرون يفضلون أن يغيروا عشيقاتهم أو أن يحتفظوا بعدد منهم. في وقت ما، ولأسباب تختلف باختلاف الأشخاص، وبتقدم العمر، تبدأ المسألة باتخاذ شكل آخر. تكون الزوجة ثم يكون البيت، ويكون الأطفال... وأخيرا تكون الغفوة النهائية. قد تكون الدورة في معظم الأحيان.. المرأة لا تختلف عن الرجل في الحاجة وطبيعة اشباع هذه الحاجة، وإن كانت تفضل، في الغالب، أن تصطاد رجلا في وقت مبكر، لأن خوفها من المستقبل والشيخوخة يدفعها باستمرار لأن تحتاط، لأن تستعد لتقديم بعض التنازلات.. أما الحب فشيء وهمي. وهو يعني الصغار، الحالمين، أولئك الذين لايجدون شيئا أفضل يفعلونه في أيامهم الطويلة.. ص . قد تكون روح الفنان المحب للجمال داخلي أقوى من روح الثائر على القبح وقد أكون كما وصفت نجوى الفنان: بارعا في رؤية الحلم ولكن أعمى في رؤية الواقع.. ص . في مرحلة معينة من العمر يريد الإنسان أن يهدم العالم، يريد ألا يبقي حجرا على آخر، ويريد أيضا أن يعيد بناء هذا العالم وفقا لصورته المثالية. ولكن لأن الفرد ضعيف، ولا يعرف الصبر والمثابرة، لا يلبث أن يكتشف يوما بعد آخر مدى عجزه، وهذا الإكتشاف يؤدي إلى إحدى نتيجتين: إما التسليم أو الجنون.. أغلب الناس يسلمون، ومع مرور الأيام يقتنعون بأن تسليمهم كان الحكمة بعينها، ولكن يبقى حنين من نوع ما يملأ صدورهم، خاصة حين يتذكرون. وهكذا يصبحون حكماء بمعنى ما، ويعيشون ثم يمضون... أما المجانين فإنهم لايسلمون ولا يتوقفون عن المحاولة، وعند ذاك، يحصل شيء ما. لا أعرف بالضبط ماهو هذا الشيء، ولا أستطيع تسميته. لكنه من القوة والتأثير لدرجة لابد عندها أن يحدث تغييرا كبيرا، وهذا التغيير إما أن يصيب المجنون ذاته أو أن يصيب العالم. إذا أصاب الشخص، مضى في الشوارع هائما حالما، ينظر إلى كل شيء بترفع وسخرية كلية. أما إذا أصاب العالم، فعندئذ سيرتج العالم ويتشقق.. ثم ينهار ليقوم على أنقاضه عالم آخر.. عالم أقل مايقال فيه عندئذ أنه يرضي الكثيرين ويحل مشاكل الكثيرين.. ص . سوف تكتشف في يوم من الأيام أن الأفكار الخطيرة والتي يجب أن يشغل الإنسان نفسه بها هي الأفكار الصغيرة، الصغيرة جدا. لابد أن هذه الأفكار وحدها هي التي تغير مصير الإنسان وحياته. قد لانتفق الآن. ربما لاتزال في رأسك بقية مواويل، وقد تكون حريصا أن تغني هذه المواويل واحدا بعد آخر، لكنك ستكتشف، كما اكتشفت أنا، أن أهم موال يجب أن يغنيه كل واحد ولا يتعب من ترديده، هو الإنسان، الإنسان في حياته اليومية البسيطة.. ص . الحياة، هي الحياة. ليست قحبة ولا زانية. نحن نتوهم، نحن نسقط أفكارنا وقناعاتنا عليها، نعطيها الأوصاف التي ترضينا. . ص . إحدى مهمات علاء سلوم هي أن يخلق القلق، أن يبذر الشكوك، أن يلقي حجرا في المياه الراكدة لعل أحدا يسمع، لعل أحدا يجيب. . الحياة أم البشر. . الحياة قحبة والبشر جبناء. . القسوة، الفوضى. . أكل الخرا. . . ص . اتدري ان العرب والايرلنديين يتشابهون، بل متطابقون؟ كلا الشعبين يحب الحرية لدرجة الفوضى، وكلاهما مبتلى بالمحنة نفسها الإنكليز. صحتك آيرين . ص . مسكينة أمتكم، إن كنتم لاتحسنون إلا مثل هذا النقيق، وهذا النهيق.. أتدرون؟ في كل لوحاتكم وتماثيلكم التي رأيتها هذا الصباح، لم أر إنسانا حقيقيا واحدا. لم أر من هو من لحم ودم، ومضروبا بمئة، بألف، لم أر ضحكا ودموعا. لم أر قلبا ينزف، أو قلبا يطير فرحة بالحياة. لم أر إلا أوضاع مسرحية جوفاء... إما أنكم تضحكون على أساتذتكم، وتلك المصيبة، أو أن أساتذتكم يضحكون عليكم... . .... من هذا الذي وهمكم بأن الفن هو رؤية النا مجموعة من الدمى، وآلات تتحرك أطرافها، ولا وجه لها ولا إرادة؟ أين تساؤلاتكم؟ أين عذاب الدواخل من إنسانكم؟ أين أحلامكم؟ أين نشواتكم؟ أين بكاء الدم في شرايينكم؟ مسكينة أمتكم إن أنتم عجزتم عن التعبير عن هذا في صوركم وتماثيلكم . أستاذ علاء، هيا ساعدني في الخروج من هذا المستنقع. . ص . هل تتحول الحياة إلى مبارزة مرة قاسية كل عنف بها مسموح، حتى القتل، أم تبقى صراعا ذكيا يشبه، إلى حد، بعيد، سباق التتابع؟ سؤال طرحته على نفسي، ولم أصل به إلى جواب.. ص . هناك لحظات في الحياة تحفر نفسها في الذاكرة إلى الأبد. . ص . مشكلتك أنك تتوق إلى البطولة التقليدية تتوق إلى الفخامة كأكثر من إنسان. . حيرتني يا علاء. هلوياتك وتناقضاتك الداخلية تصبها علي، ثم تقول: رياض شخصية متناقضة، غير منطقية. والواقع، لو كنت أنت راضيا عن انعدام المنطق، لريحتني. لأن الذي أراه أنا، أن تميزي وهذه كلمتك هو في قدرتي على الحركة الفاعلة في جو من انعدام المنطق. في عالم يعوزه المنطق، يتساقط المنطقيون على الطريق. كلهم رائعون، أذكياء، جميلون، مثاليون. ولكن الموت، أو القتل، أو النفي أو الصمت، سمه ماشئت، يدركهم قبل غيرهم. يبقى هؤلاء الذين لايقرهم منطق، أو معادلة أو رياضيات. يبقون أحياء، وأصواتهم تلعلع. ويبدو لي، أحيانا على الأقل، أنك تتصور أن العالم يحكمه المنطق، والمعادلة والقانون الرياضي. أليس هذا الخلاف الرئيسي بيني وبينك؟. ص . إن أنظمة الحكم ماتكاد تتبدل بثورة أو انقلاب حتى يبدو أن المثقف بين عشية وضحاها، أصبح لاغيا.. .... الى آخر حديث المثقف. ص . إن العودة لاتكون إلى ذلك التراث الحي بنواحيه الدينامية، بنواحيه المتطلعة إلى كل ماهو قادم في حلم البشرية تلك النواحي التي هي في الأساس من فكر المثقفين المستقبليين... إن العودة تكون إلى النواحي السكونية والغيبية التي في التراث، لاعتقاد أصحاب الأنظمة أن الجماهير مازالت فكريا على قصورها الذاتي، وأنها تتغذى على هذه العناصر السلفية الراكدة، التي لن تقلق أحدا، سوى ال"
4,الرواية عجبتني جدا بس ليا تعليقين :. اسلوب القصة حسيته مش ادبي بالشكل الكافي فكان فيه غلطات و ده اظنه راجع لفكرة ان حسن كمال مشواره ف الروايات مش كبيير و انه كاتب مقالات اكثر من روائي بس صراحة روايته وهمية و تجربة مهمة. النهاية حلوة بس كنت افضل لو حدث حادثة للمرحوم ف فاق من وهمه و اكتشف انه سعييد و كان اعترف ب ده لمحمود في الورق الكان في الصندوق
4,فندق جميل . حجم الغرفة وجود جميع المستلزمات للمطبخ والحمام النظافة تعامل الموظفين ممتاز و رائع الريسبشن و خدمة الغرف انصح فيه للعوائل و الشباب. الموقع رغم انو يعتبر قريب من الجميرا و الشيخ زايد لكن الصعوبة في الوصول الى الفندق يجب ان يكون هناك لوحات إرشادية
4,الفندق رائع بس المشكله تكلفه الافطار عاليه . الفندق نظيف جدا. الحمام لا يوجد به رشاش ولا خصوصية
4,ف اول كام صفحه كنت بقراه وبضحك بصوووووووت عالى كنت هموووووووووت من الضحك ...والبنات اصحابى يدخلوا يقولولى بتقرأى ايه ماكتش عايزه اقولهم اسم الكتاب لايفهمونى غلط بس بصراحه ف ماكنت بقرأه طلعنى من مود الزهق اللى كنت فيه. الكلام الابيح ابيح علشان احنا اللى بنشوفه ابيح رغم ان معناه ممكن يكون عادى جدا. يعنى العيب ف دماغنا احنا ...ف تفكرنا احنا
4,من الكتب البسيطة ذات الأثر الكبير. رغم صغره الإ أنه أخبرني عن كثير من المعاني التي لم أعلمها بل وربما فهمتها خطأ ... وأثر الكتاب الأكبر يكمن في أيقاظنا من نومنا أثناء قراءتنا لكتاب الله. فرب كلمة أحيت قلبت لو تأملناها وعلمنا ما أراد الله بها. نشكر الله الكاتب على التذكرة والجهد
4,ممتاز. المكان جميل وهادى. انخفاض ارتفاع الاسقفلا يوجد مسبح للكبار
4,الروايه خفيفه جدا وبسيطه يمكن انهائها في وقت قصير جدا ولكن للاسف استغرقت مني وقتا طويلا لظروف وكنت اقرائها في فترات منفصله طويله... الروايه يمكن قرائها من غير قرائه جزئها الاولى غرفه رقم وذلك لاخت ف الاحداث واتصال بسيط بينهم يمكن تجاوزه... بالنسبه للاسلوب ارى انها سه جدا وخفيفه يمكن قرائته في اي وقت والافضل ان يكون بين كتابين معقدين.. ما شد انتباهي في الروايه هي انها كالمذكرات وفي كل صفحات تقريبا يمكن التوقف نها تنقسم بهذه الطريقه وعادة الروايات تكون على فصول طويله اما هذه فهي مختلفه... للتعمق اكثر هناك بعض النقاط لم تعجبني وهي ما جعلتني احتار بين ال و نجوم وهي :. تكرار الحديث عن روايه غرفه رقم ارى ان الحديث عنها مرة او مرتين يكفي وايضا ان يكتب راي القرآء بها اعلم لماذا لم يروق لي هذا وحتى تعلق ياسر بالروايات اعتقد انه مهم. تكرار كلمه هذا الاخير اكتشفت هذه الكلمات في الروايه الاولى واعتقدة انها تتكرر بكثر مانع لهذا ولكن يمكن اي شخص م حظه تكرارها. بعض الحوارات داعي لها فبوجهه نظري ان يكون تركيز الكاتب فقط على الاحداث واضافه بعض الحوارات المهمة تكفي وربما تكون مشوقه لمضمون الروايه اكثر. نجمه اضافيه للغ ف... قاموا صديقاتي الث ث بقراءة الروايتين بعد سردي لهم بشكل عام الروايه واكتشفت ول مره انهم جبناء فهم يعتقدون انها مرعبه جدا وخاصه غرفه رقم بالنسبه لي اذكر كيف كانت ني قرأتها منذ وقت طويله اما هذه الروايه فهي مشوقه جدا وغامضه بعض الشي اقول بعض الشي ن طوال قرائتي لها متيقنه ان ما يحدث لياسر بسبب الشيطانه مايكا .. اعجبوا جدا بالروايات وما زالوا متعلقين بحبيبه ومايكا ويذكرونها دائما لفرط الاندماج... اختلف عن معظم القرآء الذين تمنوا ان تكون النهايه سعيدة عتقادي بان بعض الروايات يجب ان تكون نهايتهم موجعه مهما كانت وا لن تكون للروايه معنى وسأندم على قرائتي لها مما يجعل البعض يظن انني نكديه .. فبرايي ان اختيار النهايه كانت ناجحه بقوة. قمه في الروعه حين اكتشف ياسر سر الشعيرات التي تظهر له. بالرغم من كل ذلك ان الروايه جدا جدا جدا جميله واتمنى للكاتب التوفيق وبإذن الله سأقوم بقراءة باقي اصداراته عن قريب..اتمنى ان يتقبل رايي. تحياتي له وشكرا على هذه الروايه الممتعه ومنها للاعلى. أنصح بها
4,نار الحب او نار المجوس كلاهما ليس اله لكن هو التمادي في تاليه تلك النار هو مايخلق منها اله يعبد ويغير في الارض وفي من حولك. الرواية تتعرض لاشكاليات شخصيا اراها قابله للحدوث بداية من مما سماها الكاتب خطئية حب امرة غيرك الي عدم تقبل ماقدره الله لك. تري ماذا ستفعل ان وقت في احدهم شخصيا لا ادري فالكلام شئ والموقوف نفسه شئ اخر تماما. الرواية تستحق ثلاثة نجوم والرابعة لما تركته من تاثير
4,كتاب رائع جدا .. هلكنى ضحك ..زعلت جدا ان الكتاب خلص و قريتو اكتر من مرة :
4,فندق رائع . الفندق رائع جدا من ناحية الموقع والنظافة وحفاوة الاستقبال والخدمات واشكرهم صراحه على الترقيه التي منحي إياها للشقه. الشي الوحيد فقط هو التأخير في الدخول
4,"من أجمل الكلمات التي كتبها نزار، و من أجمل القصائد التي قرأتها على الإطلاق. . قولي أحبك كي تزيد و سامتي... فبغير حبك لا أكون جميلا ... . ما كنت أعلم ... حين شطبتك من دفتر الذكريات ... بأني أشطب نصف حياتي .."
4,استكمالا لروائع جمال بدوى فى القاء النظر على مقتطفات من التاريخ ...لتوصيل فكرة وزرع قيمة ...الكتاب فيع عرض عن عدد من حالات الضغاة والظلم ..ودراسة احوالهم والى ماوصلوا اليه وتقيم لتجربتهم
4,من الروايات اللى كنت مفكرها رواية عادية بس طلعت رواية بتحمل حاجات حلوة وعظيمة جدااا
4,"عندما بدأت قراءة هذا الكتاب كنت صغيرة و لم أفهم معظم كلماته، لكن الان و بعد ان قرأته وجدت بانه كتاب جمع في طياته العظات و العبر و الحكم و النصائح على شكل قصص على ألسنة الحيوانات. كليلة و دمنة هي اول قصتين في الكتاب أما باقي الكتاب فيشتمل على قصص عديدة و متنوعة. و أكثر ما أعجبني من القصص ، باب الناسك و ابن عرس، باب السائح و الصائغ ، باب ابن الملك و أصحابه ، باب الملك و الطائر فنزه."
4,أعشق أسلوبه يستطيع رسم الاحساس بحروف وكلمات تلامس القلوب
4,مستوى خدمه ممتاز . الاستقبال. لاشي
4,الكاتب بلال فضل هو أحد الكتاب الذين يعبرون عندى مساخة الورق فأتخيله أمامى وهو يلقى المقال على مسامعى بوقفاته الابتدائية بعد سخرياته والتى غالبا ما تجعلك تتحسر على حالك دون أن تفقد متعة الضحك.... الكتاب شاهد على الوقوف وليس الحركة السياسى فى مصر وشاهد ايضا على فكر كاتب نتطلع دوما لما هو أفضل. ينتقد دوما من يحق لهم النقد دون تجريح. ويسخر ممن سخر منهم الزمان بأن منحهم عقولهم تلك. ورغم ذلك فإنك تعجز أن تسجل كتاباته تحت بند الساخر. وكقارئ لم يكن يتابعه بشغف فى جريدة المصرى اليوم ولم يكن متابعا جيدا للأحداث فى تلك الفترة فإن هذا الكاتب أعطى صورة لى لما مثلته تلك الفترة. و الغريب أنك ستجد فى هذا الكتاب ما يوضح تلك المشاكل التى قابلتنا فى الفترة الانتقامية من استغلال الدين و الجهل الفكرى و ...و... و
4,اتعامل مع هذا الكوفي من افضل جلسه على الاطلاق يقدم المشروبات البارده والساخنه دائما اطلب موكاكرش او توفي كرش او كوفي لاند كرش افضل من يعمل المشروبات البارده متميز كذلك في الموكا زحمه دائما واسعاره مناسبه ولم تتغير منذ فتره
4,فندق ممتاز . فندق رائع وسعرة ممتاز. لا شي. ممكن الاصنصير بطئ
4,لمن يبحث عن التوفير الجودة المقبولة . كانت اقامة جميلة هذه الشقق تصميمها عادي جدا وهي تصلح لمن يريد التوفيرالشقة تصلح لغرض النوم والخروج ليست للجلوس اغلب اليوم فيهانقطة مهمه السرير قاسي نوعا ما.
4,مش عارف ايه نظرية المؤامره دى؟
4,يوم للاستجمام . روعه المكان والفندق ممتاز وفخم وطاقم الفندق. رائع. ويهتمون للأطفال وراحتهم. شكرا.
4,مش قادرة أتخيل انى استحملت اقراها ومش قادرة أوصفلك وجعت قلبى قد ايه .. بجد أسلوب كتابة رائع خيال مالوش حدود وحزن فظيع عجبتنى بقدر ماوجعت قلبى بالظبط. فعلا ابداع يستحق الفراءة رائعة :
4,"لعشاق الهدوء والاماكن الراقية . الافطار جدا رائع والطاقم محترم ويلبي الطلب باسرع وقت تسجيل الدخول سريع واستلام الغرفه المكان اكثر من رائع من ناحية الحجم والنظافة والهدوء السرير رائع والغرفة نظيفه والمسابح كبيره ونظيفه انصح من يبحث على الهدوء يزور هذا الفندق ،سأكرر الزياره. لاشي"
4,ممتاز . كل شي. موظفي الاستقبال لا يتحدثون اللغة العربقة
4,بجد مجتمع جاهل لما يوصف كاتب عظيم زى علاء الاسوانى بالشذوذ و العهر. بجد رواية اكتر من رائعة
4,"من أفضل ما قرأت. حيث يرصد الكاتب فيه الحالة الإسلامية التي يريدها، والتي لطاما تمنيتها أنا أيضا. ولكنه عبر عنها بأسلوب رائع من حلم بالجهاد وزوال الحدود والأمة الإسلامية والخلافة ...إلخ. ويرصد أيضا حالة الإسلاميين قبل وبعد الثورة و بعض التصرفات التي يعتبرها تحولا للأفضل وأخرى يعتبرها تحولا للأسوء. وبعض التصرفات الأخرى التي يكتفي برصدها دون أن يعلق عليها. استمتعت بالفعل بقراءة هذا الكتاب، جزى الله كاتبه كل خير"
4,من زماااااااااااان حوالي سنه ما قرأتش كتاب لنبيل فاروق ولكن العوده مع هذا الكتاب تثبت أني خسرت نشاط كثير للعقل عن طريق خيال كتبه الرائع
4,"قرأت لأمبريو ايكو رواية اسم الوردة والتي اعجبتني جدا وفاجأتني فقليل جدا ان تجد اعمالا روائية مترجمة تبهرك وتشدك. ومن خلالها احببت اسلوب ايكو الروائي وهنا في روايته الجديدة مقبرة براغ ايضا فاجأني وصدمني باسلوبه السردي البديع.. رواية استثنائية بامتياز من حيث طبيعتها وجوهرها، و سردها التاريخي لاحداث جسام. واجهتها اوربا الغربية في القرن التاسع عشر والقرن العشرين ، وبخاصة في فرنسا وايطاليا حيث. تفشت مظاهر الدسائس والمؤامرات والغش والتضليل والتزوير ، ودور اليهود والماسونية في هذه. الاحداث ، وبالذات ما يطلق عليها بروتوكولات حكماء صهيون ؛ وفيما اذا كانت هذه البروتوكولات. حقيقية ام مزيفة. حسب ماقرأت انه عندما ظهرت رواية مقبرة براغ في عام ، أثارت جدلا واسع النطاق في الأوساط الروائية الأوروبية وغيرها لما. تضمنته من تكريس واضح وتكريس فاضح لكره الآخر الذي تكرسه شخصية سيمونيني الحاقدة على أجناس. البشر وأصنافهم الثقافية؛ فهذا الرجل يكره اليهود واليسوعيين والقساوسة ورجال الدين عموما، ويمقت النساء، و. الفرنسيين رغم أنه أحدهم، والإيطاليين عندما يهزأ منهم، وكذلك الماسونيين، ويكره الفنانين والعلماء؛ يكره بيتهوفن. وفرويد وغيرهما، حتى تبدو الصورة قاتمة، لكن سيمونيني بدا ملتزما بما قطعه على نفسه عندما قال أريد أن. أعرف من أنا؟. الرواية ومن خلال فصولها الاولى قد تبدو سهلة ومرنة ومفهومة الا ان ذلك غير صحيح ما ان تتعمق اكثر في. القراءة حتى تبدأ تواجه بعض الصعوبة في محاولة فهم الاحداث وتشابكها وكذلك صعوبة في فهم التحليل النفسي للشخصيات. ، الا اني اعتقد ان القاريء المحترف، قادر على التعامل مع اسلوب الرواية وتشابك احداثها ، اما القاريء الهاوي. سيجد نفسه وقد اسقط في يده وتشتت انتباهه وفقد متعة القراءة لعدم تمكنه من استيعاب اللغة الخيالية المحبوكة بدقة متناهية. رواية جديرة بالقراءة وترجمتها جيدة جدا"
4,حسيت انه قدم اقتراحات حلول لمشكلات مراهقة بس بطريقة غير مباشرة يعني هو مش كتاب كوميدي وبس
4,"جيد. النظافه والاثاث والاطلاله ع البرج افضل من البحر. الاستقبال .. سيئ جداا اقصد الموظفين . هذي مرة احجز واكتب طلبات خاصهعلى البوكنغ ويتم ارسال رساله موافقه عن طريق الايميل لكن اتفاجئ بالفندقلم يوفر المطلوب ابدا ارجو النظر في ذلك ثانيا انا دافعه قيمه الغرفه معافطار واخر شي تقولي الموظفه غير شامل الافطار وتصر رغم ان الحجز بيديمووجود شامل الافطار بعد مارفعو ضغطي طلعت من الفندق وافطرت بالخارج وعندالشيك اوت كلمت مدير الفندق وشيك ع حجزي طلع شامل الافطار هنا انا طالبتبالمبلغ يطلع حول قال،بعوضك بالمرات الجايه اي مرات اي خرابيط بصراحهمااعيد السكن فيه"
4,استثنائي. . المواقف تعبانه
4,مكان للراحه وخاصه لاكان معاك اطفال و عندك ترانزيت . مكان القريب من المطار والنظافه والتوصيل من والي المطار والمعامله. وجود مكان لشرب وبيع الخمور وهذا مااودك ان العائله اتشوف مثل هالاشياء
